county,precinct,office,district,party,candidate,votes,election_day,absentee/mail-in,provisional
Cambria,East Taylor Township No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",4,3,1,0
Cambria,East Taylor Township No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",4,4,0,0
Cambria,East Taylor Township No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,0,0,0,0
Cambria,East Taylor Township No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",120,72,48,0
Cambria,East Taylor Township No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",368,310,57,1
Cambria,East Taylor Township No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",2,1,1,0
Cambria,East Taylor Township No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",2,1,1,0
Cambria,East Taylor Township No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Ebensburg Borough - Center,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",233,139,94,0
Cambria,Ebensburg Borough - Center,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",345,268,77,0
Cambria,Ebensburg Borough - Center,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",1,1,0,0
Cambria,Ebensburg Borough - Center,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",3,2,1,0
Cambria,Ebensburg Borough - Center,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,3,3,0,0
Cambria,Ebensburg Borough - East,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",253,162,91,0
Cambria,Ebensburg Borough - East,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",415,346,69,0
Cambria,Ebensburg Borough - East,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",0,0,0,0
Cambria,Ebensburg Borough - East,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",5,4,1,0
Cambria,Ebensburg Borough - East,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Ebensburg Borough - West,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",277,173,104,0
Cambria,Ebensburg Borough - West,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",477,376,101,0
Cambria,Ebensburg Borough - West,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",5,3,2,0
Cambria,Ebensburg Borough - West,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",4,3,1,0
Cambria,Ebensburg Borough - West,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Ehrenfeld Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",30,28,2,0
Cambria,Ehrenfeld Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",64,58,6,0
Cambria,Ehrenfeld Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",0,0,0,0
Cambria,Ehrenfeld Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Ehrenfeld Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Elder Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",129,70,59,0
Cambria,Elder Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",384,344,40,0
Cambria,Elder Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",0,0,0,0
Cambria,Elder Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,0,1,0
Cambria,Elder Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Ferndale Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",258,167,91,0
Cambria,Ferndale Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",487,420,66,1
Cambria,Ferndale Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",4,4,0,0
Cambria,Ferndale Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",3,3,0,0
Cambria,Ferndale Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,2,1,1,0
Cambria,Franklin Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",69,47,21,1
Cambria,Franklin Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",68,60,8,0
Cambria,Franklin Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",0,0,0,0
Cambria,Franklin Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Franklin Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Gallitzin Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",192,141,51,0
Cambria,Gallitzin Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",566,508,58,0
Cambria,Gallitzin Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",5,5,0,0
Cambria,Gallitzin Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",3,2,1,0
Cambria,Gallitzin Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,3,2,1,0
Cambria,Gallitzin Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",142,98,43,1
Cambria,Gallitzin Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",651,565,86,0
Cambria,Gallitzin Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",3,2,1,0
Cambria,Gallitzin Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Gallitzin Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Geistown Borough No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",171,106,65,0
Cambria,Geistown Borough No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",392,339,53,0
Cambria,Geistown Borough No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",1,1,0,0
Cambria,Geistown Borough No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",4,4,0,0
Cambria,Geistown Borough No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Geistown Borough No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",275,148,127,0
Cambria,Geistown Borough No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",607,522,83,2
Cambria,Geistown Borough No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",1,1,0,0
Cambria,Geistown Borough No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,1,0,0
Cambria,Geistown Borough No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,3,2,1,0
Cambria,Hastings Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",168,122,45,1
Cambria,Hastings Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",447,383,62,2
Cambria,Hastings Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",4,4,0,0
Cambria,Hastings Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,0,1,0
Cambria,Hastings Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Jackson Township No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",113,66,47,0
Cambria,Jackson Township No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",395,345,50,0
Cambria,Jackson Township No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",2,1,1,0
Cambria,Jackson Township No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Jackson Township No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,2,2,0,0
Cambria,Jackson Township - Vinco,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",238,140,98,0
Cambria,Jackson Township - Vinco,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",763,622,140,1
Cambria,Jackson Township - Vinco,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",7,6,1,0
Cambria,Jackson Township - Vinco,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",4,3,1,0
Cambria,Jackson Township - Vinco,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Jackson Township No. 3,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",194,96,98,0
Cambria,Jackson Township No. 3,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",814,679,135,0
Cambria,Jackson Township No. 3,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",11,9,2,0
Cambria,Jackson Township No. 3,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",3,1,2,0
Cambria,Jackson Township No. 3,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,2,1,1,0
Cambria,Lilly Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",47,41,6,0
Cambria,Lilly Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",125,117,8,0
Cambria,Lilly Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",3,3,0,0
Cambria,Lilly Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Lilly Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,LILLY BOROUGH 2ND WARD,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",91,60,31,0
Cambria,LILLY BOROUGH 2ND WARD,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",226,191,35,0
Cambria,LILLY BOROUGH 2ND WARD,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",1,1,0,0
Cambria,LILLY BOROUGH 2ND WARD,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,LILLY BOROUGH 2ND WARD,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,0,1,0
Cambria,Lorain Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",97,63,34,0
Cambria,Lorain Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",194,168,26,0
Cambria,Lorain Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",1,0,1,0
Cambria,Lorain Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,0,1,0
Cambria,Lorain Borough,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Loretto Borough.,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",54,40,13,1
Cambria,Loretto Borough.,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",122,98,24,0
Cambria,Loretto Borough.,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",0,0,0,0
Cambria,Loretto Borough.,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Loretto Borough.,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,4,3,1,0
Cambria,Lower Yoder Township No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",242,144,98,0
Cambria,Lower Yoder Township No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",479,394,81,4
Cambria,Lower Yoder Township No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",4,3,1,0
Cambria,Lower Yoder Township No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,1,0,0
Cambria,Lower Yoder Township No. 1,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Lower Yoder Township No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",241,121,120,0
Cambria,Lower Yoder Township No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",485,383,102,0
Cambria,Lower Yoder Township No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",3,3,0,0
Cambria,Lower Yoder Township No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",3,3,0,0
Cambria,Lower Yoder Township No. 2,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Middle Taylor Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",130,90,40,0
Cambria,Middle Taylor Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",305,251,53,1
Cambria,Middle Taylor Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",1,0,1,0
Cambria,Middle Taylor Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Middle Taylor Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,2,2,0,0
Cambria,Munster Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",61,38,23,0
Cambria,Munster Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",348,301,47,0
Cambria,Munster Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",1,1,0,0
Cambria,Munster Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",2,1,1,0
Cambria,Munster Township,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Nanty Glo Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",130,82,48,0
Cambria,Nanty Glo Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",400,353,47,0
Cambria,Nanty Glo Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",2,0,2,0
Cambria,Nanty Glo Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Nanty Glo Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Nanty Glo Borough - 2nd Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",206,125,81,0
Cambria,Nanty Glo Borough - 2nd Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",469,404,65,0
Cambria,Nanty Glo Borough - 2nd Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",5,3,2,0
Cambria,Nanty Glo Borough - 2nd Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,1,0,0
Cambria,Nanty Glo Borough - 2nd Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Northern Cambria North,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",130,75,55,0
Cambria,Northern Cambria North,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",504,451,53,0
Cambria,Northern Cambria North,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",5,4,1,0
Cambria,Northern Cambria North,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",1,1,0,0
Cambria,Northern Cambria North,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Northern Cambria Center,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",123,83,40,0
Cambria,Northern Cambria Center,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",504,431,73,0
Cambria,Northern Cambria Center,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",4,4,0,0
Cambria,Northern Cambria Center,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Northern Cambria Center,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Northern Cambria South,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",154,111,43,0
Cambria,Northern Cambria South,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",328,281,47,0
Cambria,Northern Cambria South,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",1,1,0,0
Cambria,Northern Cambria South,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",3,3,0,0
Cambria,Northern Cambria South,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Patton Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",132,82,50,0
Cambria,Patton Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",318,275,43,0
Cambria,Patton Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",4,2,2,0
Cambria,Patton Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",0,0,0,0
Cambria,Patton Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Patton Borough - 2nd Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",147,99,48,0
Cambria,Patton Borough - 2nd Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"DONALD J. TRUMP, PRESIDENT / JD VANCE, VICE-PRESIDENT",317,279,37,1
Cambria,Patton Borough - 2nd Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"CHASE OLIVER, PRESIDENT / MIKE TER MAAT, VICE-PRESIDENT",2,2,0,0
Cambria,Patton Borough - 2nd Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"JILL STEIN, PRESIDENT / RUDOLPH WARE, VICE-PRESIDENT",2,1,1,0
Cambria,Patton Borough - 2nd Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,Write-in,3,3,0,0
Cambria,Portage Borough - 1st Ward,PRESIDENT OF THE UNITED STATES ( 1),NA,NA,"KAMALA D. HARRIS, PRESIDENT / TIM WALZ, VICE-PRESIDENT",91,58,33,0
